ZIPcode5,PropertyLocation,TotalValue,SQFTmain,Units,Bedrooms,Bathrooms,EffectiveYearBuilt,rowID,RecordingDate,TaxRateArea_CITY,house_type,pool,coordinates
93552,37032 ALDER ST  PALMDALE CA  93552,205000.0,1366,1,3,2,1992,20173051042096,2016-07-01,PALMDALE   ,house,no,"(34.55523341, -118.03043991)"
93552,5560 LINDEN CT  PALMDALE CA  93552,225000.0,1283,1,3,2,1994,20173051044044,2016-07-28,PALMDALE   ,house,no,"(34.552373529999997, -118.02981988000001)"
93552,5654 KINGMAN DR  PALMDALE CA  93552,193651.0,1950,1,4,2,1995,20173051045120,2016-07-05,PALMDALE   ,house,no,"(34.54878025, -118.02828515)"
93552,37101 JULIAN LN  PALMDALE CA  93552,180374.0,2756,1,5,3,2007,20173051047014,2016-07-20,PALMDALE   ,house,no,"(34.556205509999998, -118.03297376)"
93552,4925 MOUNTAIN VIEW DR  PALMDALE CA  93552,316200.0,2955,1,4,4,2006,20173051049070,2016-07-01,PALMDALE   ,house,no,"(34.54402528, -118.04111545000001)"
93552,36469 REFLECTION WY  PALMDALE CA  93552,288500.0,2695,1,5,4,2006,20173051051017,2016-07-27,PALMDALE   ,house,no,"(34.544500149999998, -118.03937807)"
93552,37110 EDGEWARE WY  PALMDALE CA  93552,310000.0,2678,1,4,3,2010,20173051053012,2016-07-28,PALMDALE   ,house,no,"(34.556391099999999, -118.02395438000001)"
93550,3847 E AVENUE S8  PALMDALE CA  93550,273800.0,2467,1,4,3,1979,20173052008029,2016-07-01,PALMDALE   ,house,no,"(34.550212979999998, -118.05967429)"
93550,2812 APOLENA WAY  PALMDALE CA  93550,276000.0,2544,1,3,3,2004,20173052013416,2016-07-07,PALMDALE   ,house,no,"(34.546714850000001, -118.0771156)"
93550,2815 APOLENA WAY  PALMDALE CA  93550,159153.0,2544,1,3,3,2004,20173052013433,2016-07-01,PALMDALE   ,house,no,"(34.547186009999997, -118.07694361)"
93550,36653 ARBOLADA LN  PALMDALE CA  93550,290000.0,2544,1,3,3,2004,20173052013443,2016-07-26,PALMDALE   ,house,no,"(34.547883740000003, -118.07700183)"
93550,36308 32ND ST E  PALMDALE CA  93550,171745.0,2557,1,5,3,1980,20173052018031,2016-07-28,PALMDALE   ,house,no,"(34.54108858, -118.07107766999999)"
93550,3628 E AVENUE T4  PALMDALE CA  93550,272991.0,2202,1,4,3,2008,20173052020010,2016-07-19,PALMDALE   ,house,no,"(34.538633590000003, -118.06452664)"
93550,3128 DOLOMITE AVE  PALMDALE CA  93550,269000.0,2397,1,4,3,1990,20173052029121,2016-07-15,PALMDALE   ,house,no,"(34.549158140000003, -118.07312173)"
93550,3259 E AVENUE S3  PALMDALE CA  93550,173222.0,1229,1,3,2,1983,20173052032029,2016-07-21,PALMDALE   ,house,no,"(34.555616020000002, -118.07000109000001)"
93550,37050 29TH PL E  PALMDALE CA  93550,205000.0,1344,1,3,3,1989,20173052036407,2016-07-01,PALMDALE   ,house,no,"(34.55578113, -118.07651724999999)"
93550,2848 JUNIPER DR  PALMDALE CA  93550,185000.0,937,1,2,2,1985,20173052036480,2016-07-15,PALMDALE   ,house,no,"(34.55550856, -118.07843665)"
93550,3123 E AVENUE S1  PALMDALE CA  93550,172966.0,1521,1,4,2,1985,20173052041015,2016-07-22,PALMDALE   ,house,no,"(34.55758007, -118.07397195999999)"
93550,3731 NOLL DR  PALMDALE CA  93550,229580.0,1846,1,4,3,1989,20173052043005,2016-07-06,PALMDALE   ,house,no,"(34.552642609999999, -118.06171823)"
93550,3233 FAIRFIELD AVE  PALMDALE CA  93550,248000.0,1910,1,4,3,1989,20173052050050,2016-07-06,PALMDALE   ,house,no,"(34.55263008, -118.07073440000001)"
93550,36472 30TH ST E  PALMDALE CA  93550,224963.0,1753,1,4,2,1990,20173052052050,2016-07-29,PALMDALE   ,house,no,"(34.544333190000003, -118.07506049999999)"
93550,36868 VIA DEL RIO  PALMDALE CA  93550,93303.0,1446,1,3,2,1989,20173052056004,2016-07-13,PALMDALE   ,house,no,"(34.551841250000003, -118.07245673)"
93550,3654 WATERFORD CT  PALMDALE CA  93550,158199.0,1998,1,4,2,1989,20173052058002,2016-07-22,PALMDALE   ,house,no,"(34.55669365, -118.06350419)"
93550,2761 CHUCKWAGON RD  PALMDALE CA  93550,300000.0,1687,1,3,2,1994,20173052060422,2016-07-22,PALMDALE   ,house,yes,"(34.542233279999998, -118.07758683)"
93552,36734 AUBURN CT  PALMDALE CA  93552,239900.0,1503,1,3,2,1996,20173052070032,2016-07-11,PALMDALE   ,house,no,"(34.548854409999997, -118.05209373)"
93552,36734 COBALT ST  PALMDALE CA  93552,235000.0,1416,1,3,2,1996,20173052070044,2016-07-05,PALMDALE   ,house,no,"(34.548854110000001, -118.05121399999999)"
93552,36623 LITTLE SYCAMORE ST  PALMDALE CA  93552,250000.0,1426,1,3,2,1993,20173052072029,2016-07-28,PALMDALE   ,house,yes,"(34.546890019999999, -118.04809705)"
93552,36614 LITTLE SYCAMORE ST  PALMDALE CA  93552,190364.0,1878,1,4,2,1993,20173052072045,2016-07-15,PALMDALE   ,house,no,"(34.546664409999998, -118.04752151)"
93552,36612 SULPHUR SPRINGS RD  PALMDALE CA  93552,232500.0,1548,1,3,2,1994,20173052072063,2016-07-29,PALMDALE   ,house,no,"(34.54659667, -118.04658241)"
93552,36653 ROSE ST  PALMDALE CA  93552,192169.0,1706,1,3,2,1994,20173052072070,2016-07-27,PALMDALE   ,house,no,"(34.547795639999997, -118.04623042)"
93552,36927 SOLVAY ST  PALMDALE CA  93552,203694.0,1289,1,3,2,1993,20173052077012,2016-07-29,PALMDALE   ,house,no,"(34.552527189999999, -118.05104778)"
93552,4307 SAFFRON AVE  PALMDALE CA  93552,254500.0,1663,1,3,3,1993,20173052080010,2016-07-27,PALMDALE   ,house,no,"(34.553104840000003, -118.05161000000001)"
93550,36535 TIOGA CT  PALMDALE CA  93550,312900.0,2839,1,6,3,2004,20173052081068,2016-07-01,PALMDALE   ,house,no,"(34.545222840000001, -118.06440931)"
93550,36755 WINDTREE CIR  PALMDALE CA  93550,295000.0,2225,1,3,3,2005,20173052084014,2016-07-26,PALMDALE   ,house,no,"(34.549572189999999, -118.05950949999999)"
93550,3639 FALLON PL  PALMDALE CA  93550,275000.0,2429,1,3,3,2001,20173052086048,2016-07-15,PALMDALE   ,house,no,"(34.55377361, -118.06395630000002)"
93550,36552 SIERRA HWY  PALMDALE CA  93550,114056.0,1160,1,3,2,1987,20173053011001,2016-07-07,PALMDALE   ,house,no,"(34.545503410000002, -118.10901705000001)"
93550,36503 HAROLD 3RD ST  PALMDALE CA  93550,274000.0,1734,1,3,3,1984,20173053015039,2016-07-01,unincorporated,house,no,"(34.5434847, -118.11246736)"
93550,36548 ROZALEE DR  PALMDALE CA  93550,187822.0,1582,1,4,2,1986,20173053017022,2016-07-18,unincorporated,house,no,"(34.545209669999998, -118.1142892)"
93550,36527 ROZALEE DR  PALMDALE CA  93550,82378.0,984,1,2,2,1945,20173053017027,2016-07-08,unincorporated,house,no,"(34.544418139999998, -118.11453122)"
93550,747 E BARREL SPRINGS RD  PALMDALE CA  93550,121780.0,2225,1,2,3,1973,20173053018025,2016-07-08,unincorporated,house,yes,"(34.542473970000003, -118.11368063)"
93550,36602 SPANISH BROOM DR  PALMDALE CA  93550,193292.0,1805,1,3,3,1980,20173053035406,2016-07-21,PALMDALE   ,house,no,"(34.546684329999998, -118.07987635000001)"
93550,37042 LA CONTEMPO AVE  PALMDALE CA  93550,188620.0,1260,1,3,2,1986,20173053047008,2016-07-01,PALMDALE   ,house,yes,"(34.555663930000001, -118.1004586)"
93550,37110 CASA GRANDE AVE  PALMDALE CA  93550,252000.0,1865,1,3,2,1988,20173053047052,2016-07-28,PALMDALE   ,house,no,"(34.555985630000002, -118.10222927)"
93550,"2554 OLIVE DR, NO    83  PALMDALE CA  93550",100000.0,853,1,2,2,1986,20173053052434,2016-07-07,PALMDALE   ,condo,no,"(34.555280609999997, -118.08451300999999)"
93550,37019 VELUTINA WAY  PALMDALE CA  93550,222539.0,1812,1,3,2,1992,20173053054011,2016-07-29,PALMDALE   ,house,no,"(34.554292310000001, -118.09837496)"
93550,1846 DAHLIA CT  PALMDALE CA  93550,235000.0,1861,1,4,3,1993,20173053058032,2016-07-20,PALMDALE   ,house,no,"(34.552429830000001, -118.09619108)"
93550,1925 IVORY AVE  PALMDALE CA  93550,290000.0,1690,1,4,3,1994,20173053059050,2016-07-15,PALMDALE   ,house,no,"(34.551286679999997, -118.09466021)"
93550,36350 LAKEPOINTE LN  PALMDALE CA  93550,567652.0,3944,1,5,4,2005,20173053062050,2016-07-06,unincorporated,house,no,"(34.541130700000004, -118.11644735)"
93550,36473 PALIO CT  PALMDALE CA  93550,324000.0,3211,1,4,3,2005,20173053066416,2016-07-19,PALMDALE   ,house,no,"(34.544063389999998, -118.08384168000001)"
93550,2560 DUOMO ST  PALMDALE CA  93550,337800.0,3211,1,4,3,2005,20173053066430,2016-07-06,PALMDALE   ,house,no,"(34.542756410000003, -118.08238375000001)"
93550,2048 THISTLE AVE  PALMDALE CA  93550,235547.0,1708,1,3,2,2013,20173053068020,2016-07-15,PALMDALE   ,house,no,"(34.55362367, -118.09292038)"
93550,2102 THISTLE AVE  PALMDALE CA  93550,305000.0,2078,1,4,2,2016,20173053068039,2016-07-22,PALMDALE   ,house,no,"(34.553676590000002, -118.09148472)"
93551,125 LAKEVIEW DR  PALMDALE CA  93551,510000.0,3260,1,3,3,1984,20173054022011,2016-07-07,unincorporated,house,no,"(34.54263838, -118.13011177)"
93510,33240 CHANTADA AVE  ACTON CA  93510,485000.0,1625,1,3,2,1977,20173056020047,2016-07-01,unincorporated,house,no,"(34.487105, -118.16224909)"
93510,"33105 SANTIAGO RD, NO    58  ACTON CA  93510",209100.0,1224,1,3,2,1996,20173056021078,2016-07-25,unincorporated,house,no,"(34.487917969999998, -118.17182051)"
93510,"33105 SANTIAGO RD, NO    92  ACTON CA  93510",260000.0,1248,1,2,2,1999,20173056021112,2016-07-21,unincorporated,house,no,"(34.487917969999998, -118.17182051)"
93510,"33105 SANTIAGO RD, NO   143  ACTON CA  93510",258000.0,1224,1,3,2,1992,20173056021163,2016-07-19,unincorporated,house,no,"(34.487917969999998, -118.17182051)"
93510,1925 LEANDRO RD  ACTON CA  93510,442541.0,3169,1,6,4,2000,20173056031023,2016-07-07,unincorporated,house,no,"(34.473240230000002, -118.15808878999999)"
93510,33511 LISTIE AVE  ACTON CA  93510,482000.0,1717,1,4,2,1983,20173057001028,2016-07-27,unincorporated,house,no,"(34.490965410000001, -118.15783992)"
93510,33370 LISTIE AVE  ACTON CA  93510,205838.0,1328,1,3,2,1984,20173057001053,2016-07-11,unincorporated,house,no,"(34.489998079999999, -118.15632298)"
93551,1720 EAGLE BUTTE RD  PALMDALE CA  93551,360000.0,2108,1,4,3,1988,20173057004023,2016-07-21,unincorporated,house,no,"(34.515790750000001, -118.15596793)"
93510,840 BERNCASTLE RD  ACTON CA  93510,405681.0,2659,1,4,4,1988,20173057009022,2016-07-27,unincorporated,house,no,"(34.497857510000003, -118.13135174999999)"
93510,2132 CRESTA TRL  ACTON CA  93510,567000.0,3048,1,5,3,2000,20173057022027,2016-07-21,unincorporated,house,no,"(34.503657410000002, -118.16171951)"
93510,34336 KATRINA ST  ACTON CA  93510,593553.0,2625,1,4,3,2003,20173057028019,2016-07-05,unincorporated,house,no,"(34.504850089999998, -118.15098105)"
93510,34310 MCENNERY CANYON RD  ACTON CA  93510,630000.0,2625,1,4,3,2004,20173057032017,2016-07-14,unincorporated,house,no,"(34.505291370000002, -118.16546019)"
93510,2814 CALMGARDEN RD  ACTON CA  93510,609000.0,1983,1,4,3,1985,20173058024035,2016-07-21,unincorporated,house,yes,"(34.452706579999997, -118.17864080000001)"
93543,29902 TENTERDON ST  JUNIPER HILLS CA  93543,189094.0,1196,1,2,2,1991,20173059022073,2016-07-06,unincorporated,house,no,"(34.444659110000003, -117.93968373)"
93544,15606 CYPRESS POINT AVE  LLANO CA  93544,151513.0,1530,1,3,2,1977,20173061019011,2016-07-18,unincorporated,house,no,"(34.467415010000003, -117.8495392)"
93544,31817 SAINT ANNE DR  LLANO CA  93544,270000.0,2633,1,3,2,1981,20173061029004,2016-07-29,unincorporated,house,no,"(34.470874090000002, -117.84421691)"
93544,16267 BURNING TREE DR  LLANO CA  93544,300308.0,2392,1,4,3,2001,20173061033003,2016-07-21,unincorporated,house,no,"(34.47326623, -117.83687595000001)"
93535,40566 169TH ST E  LANCASTER CA  93535,97000.0,1176,1,3,2,1979,20173070001003,2016-07-27,unincorporated,house,no,"(34.619378930000003, -117.82756211)"
93535,40556 169TH ST E  LANCASTER CA  93535,99347.0,1384,1,4,2,1979,20173070001004,2016-07-15,unincorporated,house,yes,"(34.619090460000002, -117.82755888)"
93535,40935 168TH ST E  LANCASTER CA  93535,109283.0,1384,1,4,2,1979,20173070007004,2016-07-22,unincorporated,house,no,"(34.625876150000003, -117.83096084)"
93535,41056 169TH ST E  LANCASTER CA  93535,130000.0,930,1,2,2,1988,20173070008015,2016-07-06,unincorporated,house,no,"(34.629152990000001, -117.82771087)"
93535,40551 163RD ST E  LANCASTER CA  93535,140000.0,1134,1,3,2,1984,20173070010032,2016-07-15,unincorporated,house,no,"(34.619171590000001, -117.83813124)"
93535,41015 166TH ST E  LANCASTER CA  93535,150000.0,1134,1,3,2,2016,20173070022027,2016-07-26,unincorporated,house,no,"(34.62811542, -117.83315801000001)"
93535,40626 FIELDSPRING ST  LAKE LOS ANGELES CA  93535,145000.0,1134,1,3,2,1983,20173070025032,2016-07-01,unincorporated,house,no,"(34.621034629999997, -117.83402731)"
93535,41055 171ST ST E  PALMDALE CA  93535,140000.0,1384,1,4,2,1979,20173071003015,2016-07-26,unincorporated,house,no,"(34.629173770000001, -117.82643099000001)"
93535,40568 174TH ST E  LANCASTER CA  93535,158900.0,1384,1,4,2,1979,20173071024018,2016-07-26,unincorporated,house,no,"(34.619429410000002, -117.81874814)"
93591,40314 174TH ST E  LAKE LOS ANGELES CA  93591,157000.0,1384,1,3,2,1989,20173072014013,2016-07-12,unincorporated,house,no,"(34.614891540000002, -117.81867836000001)"
93591,40338 179TH ST E  LAKE LOS ANGELES CA  93591,165000.0,1664,1,3,2,1992,20173072020010,2016-07-27,unincorporated,house,no,"(34.615638189999999, -117.80994855)"
93591,40251 FIELDSPRING ST  LAKE LOS ANGELES CA  93591,118000.0,1340,1,3,2,1988,20173073004015,2016-07-22,unincorporated,house,no,"(34.6132098, -117.83508064)"
93591,40340 FIELDSPRING ST  PALMDALE CA  93591,157000.0,1143,1,3,2,1978,20173073005018,2016-07-19,unincorporated,house,no,"(34.615404740000002, -117.83410881)"
93591,40313 161ST ST E  LAKE LOS ANGELES CA  93591,180000.0,1652,1,4,2,2007,20173073014016,2016-07-29,unincorporated,house,no,"(34.614570000000001, -117.84417043000001)"
93591,16704 JUBILEE TRAIL AVE  PALMDALE CA  93591,137100.0,1248,1,4,2,1977,20173074002033,2016-07-14,unincorporated,house,no,"(34.593029399999999, -117.8320398)"
93591,39123 167TH ST E  PALMDALE CA  93591,106399.0,1322,1,3,2,1987,20173074003003,2016-07-18,unincorporated,house,no,"(34.5924841, -117.83290741)"
93591,39113 163RD ST E  PALMDALE CA  93591,150000.0,1134,1,3,2,1985,20173074007005,2016-07-06,unincorporated,house,no,"(34.592267360000001, -117.83956540000001)"
93591,39104 161ST ST E  LAKE LOS ANGELES CA  93591,162000.0,1402,1,3,2,1985,20173074008035,2016-07-15,unincorporated,house,no,"(34.592610239999999, -117.8426947)"
93591,38903 161ST ST E  LAKE LOS ANGELES CA  93591,111405.0,1596,1,3,3,1991,20173074009011,2016-07-29,unincorporated,house,no,"(34.587640399999998, -117.84398882000001)"
93591,39145 161ST ST E  LAKE LOS ANGELES CA  93591,170000.0,1300,1,4,2,1987,20173074010009,2016-07-19,unincorporated,house,no,"(34.594182320000002, -117.84346210000001)"
93591,16570 STAGECOACH AVE  LAKE LOS ANGELES CA  93591,133500.0,980,1,2,1,1984,20173074012015,2016-07-04,unincorporated,house,no,"(34.594976629999998, -117.83464472999999)"
93591,16716 STAGECOACH AVE  LAKE L A CA  93591,183542.0,1664,1,3,2,1989,20173074012022,2016-07-08,unincorporated,house,no,"(34.594978949999998, -117.83215614)"
93591,16131 STAGECOACH AVE  PALMDALE CA  93591,188000.0,1718,1,4,2,1987,20173074020015,2016-07-21,unincorporated,house,no,"(34.595756029999997, -117.84268336)"
93591,16225 WELLS FARGO AVE  LAKE LOS ANGELES CA  93591,156600.0,1658,1,3,2,1987,20173074021020,2016-07-19,unincorporated,house,no,"(34.597121659999999, -117.84102480999999)"
93591,16751 RAWHIDE AVE  PALMDALE CA  93591,141000.0,1118,1,3,2,1984,20173074028009,2016-07-28,unincorporated,house,no,"(34.599185519999999, -117.83107529)"
93591,39080 200TH ST E  PALMDALE CA  93591,191000.0,1010,1,3,1,1958,20173082030035,2016-07-18,unincorporated,house,no,"(34.592361359999998, -117.77312046999999)"
93536,41908 60TH ST W  LANCASTER CA  93536,185400.0,1004,1,1,1,1954,20173101001006,2016-07-19,unincorporated,house,yes,"(34.643758890000001, -118.23569915)"
93536,41945 55TH ST W  QUARTZ HILL CA  93536,241372.0,2182,1,4,3,1987,20173101002038,2016-07-26,unincorporated,house,no,"(34.644902629999997, -118.22752464)"
93551,41303 ALMOND AVE  PALMDALE CA  93551,255553.0,2013,1,3,2,1989,20173101007020,2016-07-14,PALMDALE   ,house,no,"(34.632647159999998, -118.23065874)"
93536,5162 W AVENUE M4  LANCASTER CA  93536,209000.0,1651,2,2,2,1954,20173101011001,2016-07-25,unincorporated,house,no,"(34.64076463, -118.2227592)"
93536,41710 55TH ST W  QUARTZ HILL CA  93536,171972.0,932,1,2,1,1956,20173101012005,2016-07-13,unincorporated,house,no,"(34.640450510000001, -118.22702467000001)"
93536,5113 W AVENUE M4  QUARTZ HILL CA  93536,286000.0,1260,1,2,1,1957,20173101013049,2016-07-21,unincorporated,house,no,"(34.642095279999999, -118.22120866)"
93536,4532 W AVENUE M8  QUARTZ HILL CA  93536,378000.0,2174,1,4,2,1990,20173101027009,2016-07-29,unincorporated,house,no,"(34.637769560000002, -118.21128308)"
93551,41406 MISSION DR  PALMDALE CA  93551,895849.0,5715,1,4,4,1989,20173101036046,2016-07-21,PALMDALE   ,house,yes,"(34.634218189999999, -118.23239613)"
93551,41330 CHESTNUT ST  PALMDALE CA  93551,345000.0,2815,1,4,3,1989,20173101038065,2016-07-27,PALMDALE   ,house,no,"(34.633367730000003, -118.22786082)"
93536,5720 BULFORD PL  QUARTZ HILL CA  93536,400000.0,2419,1,4,4,1987,20173101039021,2016-07-13,unincorporated,house,yes,"(34.638481390000003, -118.23252951000001)"
93551,41231 ELSDALE PL  PALMDALE CA  93551,355000.0,2815,1,4,3,1993,20173101040014,2016-07-13,PALMDALE   ,house,no,"(34.631842990000003, -118.23593622999999)"
93551,41244 ALMOND AVE  PALMDALE CA  93551,415000.0,2013,1,3,2,1989,20173101042027,2016-07-25,PALMDALE   ,house,no,"(34.632234070000003, -118.23000593)"
93551,41237 VISTA LINDA  PALMDALE CA  93551,415000.0,2520,1,4,3,2003,20173101047027,2016-07-15,PALMDALE   ,house,no,"(34.63198319, -118.22617621000001)"
93536,5041 W AVENUE L14  QUARTZ HILL CA  93536,1415000.0,16380,18,36,36,1983,20173102018016,2016-07-18,unincorporated,house,no,"(34.647918429999997, -118.21994985000001)"
93536,5002 W AVENUE L3  LANCASTER CA  93536,433600.0,2704,1,4,3,2002,20173102025096,2016-07-18,unincorporated,house,yes,"(34.657251680000002, -118.21912235000001)"
93536,5119 ALCOY CT  QUARTZ HILL CA  93536,237000.0,1574,1,3,2,1989,20173102031029,2016-07-07,unincorporated,house,no,"(34.654401020000002, -118.22163397)"
93536,42458 52ND ST W  QUARTZ HILL CA  93536,227534.0,2081,1,3,3,1990,20173102031045,2016-07-06,unincorporated,house,no,"(34.654723160000003, -118.22275395)"
93536,5507 W AVENUE L8  LANCASTER CA  93536,290330.0,2782,1,4,3,2000,20173102034076,2016-07-18,LANCASTER  ,house,no,"(34.653274070000002, -118.22778676999999)"
93536,42537 CINNABAR CT  LANCASTER CA  93536,388000.0,2874,1,5,3,2000,20173102035022,2016-07-08,LANCASTER  ,house,yes,"(34.655935280000001, -118.23128084)"
93536,42522 CORONET CT  LANCASTER CA  93536,270300.0,2077,1,3,2,2001,20173102035044,2016-07-19,LANCASTER  ,house,no,"(34.655561939999998, -118.22994869)"
93536,5525 CORDIVA CT  LANCASTER CA  93536,293500.0,2021,1,4,3,1995,20173102035062,2016-07-18,LANCASTER  ,house,no,"(34.656346990000003, -118.22835437000001)"
93536,5545 W AVENUE L6  LANCASTER CA  93536,300000.0,2389,1,4,3,1992,20173102035096,2016-07-28,LANCASTER  ,house,no,"(34.654960379999999, -118.22916164)"
93536,42112 TROPEZ DR  LANCASTER CA  93536,323955.0,2510,1,3,3,2005,20173102036031,2016-07-21,LANCASTER  ,house,yes,"(34.647746509999997, -118.22970007000001)"
93536,4775 W AVENUE L8  QUARTZ HILL CA  93536,199100.0,1426,1,3,2,1977,20173103004023,2016-07-15,unincorporated,house,no,"(34.653420230000002, -118.21636577)"
93536,4704 W AVENUE L10  LANCASTER CA  93536,147000.0,660,1,1,1,1953,20173103006015,2016-07-27,unincorporated,house,no,"(34.650593780000001, -118.21344784999999)"
93536,4845 W AVENUE L13  LANCASTER CA  93536,184000.0,624,1,2,1,1954,20173103007006,2016-07-26,unincorporated,house,no,"(34.64865717, -118.21727007)"
93536,4541 W AVENUE L12  QUARTZ HILL CA  93536,93303.0,1025,1,3,1,1957,20173103014030,2016-07-13,unincorporated,house,no,"(34.649531570000001, -118.21145722)"
93536,4145 W AVENUE L4  QUARTZ HILL CA  93536,107583.0,1335,1,3,2,1965,20173103025035,2016-07-11,unincorporated,house,no,"(34.657038049999997, -118.20503238000001)"
93536,4016 W AVENUE L6  QUARTZ HILL CA  93536,205000.0,1504,1,3,2,1982,20173103027016,2016-07-18,unincorporated,house,no,"(34.654214590000002, -118.20200692)"
93536,4331 SERENE AVE  LANCASTER CA  93536,305000.0,2279,1,4,3,1998,20173103029019,2016-07-22,unincorporated,house,no,"(34.652049230000003, -118.20901513)"
93536,42219 42ND ST W  QUARTZ HILL CA  93536,400000.0,3258,1,4,3,2003,20173103030012,2016-07-05,unincorporated,house,yes,"(34.649928850000002, -118.20589837)"
93536,3023 W AVENUE L6  LANCASTER CA  93536,158000.0,1091,1,3,1,1958,20173109008042,2016-07-18,LANCASTER  ,house,no,"(34.655448960000001, -118.18422003000001)"
93536,42546 32ND ST W  LANCASTER CA  93536,260000.0,1916,1,4,2,1979,20173109008061,2016-07-22,LANCASTER  ,house,no,"(34.656152939999998, -118.18758767)"
93534,1740 W AVENUE L4  LANCASTER CA  93534,346800.0,1972,1,4,3,1963,20173109020006,2016-07-14,LANCASTER  ,house,no,"(34.655809189999999, -118.16253777)"
93534,42504 15TH ST W  LANCASTER CA  93534,330000.0,1714,1,3,1,1957,20173109025001,2016-07-08,LANCASTER  ,house,yes,"(34.65507341, -118.15611767999999)"
93536,42636 ROADRUNNER WAY  LANCASTER CA  93536,147480.0,1308,1,3,2,1983,20173109029005,2016-07-26,LANCASTER  ,house,yes,"(34.657618339999999, -118.17925609)"
93536,42641 28TH ST W  LANCASTER CA  93536,241000.0,1134,1,3,2,1983,20173109029025,2016-07-14,LANCASTER  ,house,no,"(34.657782320000003, -118.18157487000001)"
