ZIPcode5,PropertyLocation,TotalValue,SQFTmain,Units,Bedrooms,Bathrooms,EffectiveYearBuilt,rowID,RecordingDate,TaxRateArea_CITY,house_type,pool,coordinates,HH_Kids,Owner,closest_school,num_choices,closest_rating,elevation,groceries,parks,crime,walkable,walkscore,transitable,transit_score,bikeable,bike_score
90604,"15061 MULBERRY DR, 2  WHITTIER CA  90604",375000.0,1497,1,3,3,1988,20178226020011,2016-07-07,unincorporated,condo,no,"(33.935846640000001, -118.00914744000001)",0.6691635455680399,0.6427798585101956,0.23,8.0,6.0,58.223899841308594,8.0,4.0,0.0,Car-Dependent,46,Not Transitable,0,Not Bikeable,0
90604,"15071 MULBERRY DR, 23  WHITTIER CA  90604",355000.0,1310,1,3,3,1988,20178226020014,2016-07-21,unincorporated,condo,no,"(33.935846640000001, -118.00914744000001)",0.6691635455680399,0.6427798585101956,0.23,8.0,6.0,58.223899841308594,8.0,4.0,0.0,Car-Dependent,46,Not Transitable,0,Not Bikeable,0
90604,10659 LA MIRADA BLVD  WHITTIER CA  90604,502243.0,1658,1,2,2,1965,20178226022048,2016-07-14,unincorporated,house,no,"(33.93626527, -118.01207273)",0.6691635455680399,0.6427798585101956,0.38,9.0,6.0,56.96841812133789,9.0,3.0,0.0,Car-Dependent,48,Not Transitable,0,Not Bikeable,0
90604,14922 LINDHALL WAY  WHITTIER CA  90604,400009.0,1404,1,2,2,1955,20178226022055,2016-07-28,unincorporated,house,yes,"(33.936565330000001, -118.01307838)",0.6691635455680399,0.6427798585101956,0.44,8.0,6.0,55.796424865722656,9.0,3.0,0.0,Car-Dependent,48,Not Transitable,0,Not Bikeable,0
90604,"10702 COLIMA RD, NO 1010  WHITTIER CA  90604",295000.0,1025,1,2,2,1987,20178226022144,2016-07-13,unincorporated,condo,no,"(33.936122269999998, -118.01530816)",0.6691635455680399,0.6427798585101956,0.52,8.0,6.0,57.26927947998047,8.0,2.0,0.0,Car-Dependent,35,Not Transitable,0,Not Bikeable,0
90604,14628 POULTER DR  WHITTIER CA  90604,279651.0,1601,1,3,2,1960,20178227001005,2016-07-26,unincorporated,house,no,"(33.926460239999997, -118.02217193)",0.6691635455680399,0.6427798585101956,0.26,11.0,6.0,62.89138793945312,7.0,5.0,0.0,Car-Dependent,39,Not Transitable,0,Not Bikeable,0
90604,14607 NATALIE DR  WHITTIER CA  90604,465120.0,1456,1,3,2,1957,20178227003011,2016-07-25,unincorporated,house,no,"(33.927608130000003, -118.02167084)",0.6691635455680399,0.6427798585101956,0.18,13.0,6.0,65.35992431640625,7.0,3.0,0.0,Car-Dependent,39,Not Transitable,0,Not Bikeable,0
90604,14732 NATALIE DR  WHITTIER CA  90604,509000.0,1764,1,3,2,1959,20178227010025,2016-07-27,unincorporated,house,no,"(33.926047359999998, -118.01956806)",0.6691635455680399,0.6427798585101956,0.27,12.0,6.0,65.81093597412111,7.0,6.0,0.0,Somewhat Walkable,60,Not Transitable,0,Not Bikeable,0
90604,14714 NATALIE DR  WHITTIER CA  90604,357143.0,1606,1,3,2,1960,20178227010028,2016-07-12,unincorporated,house,no,"(33.925901680000003, -118.02026895)",0.6691635455680399,0.6427798585101956,0.27,12.0,6.0,64.99839782714844,7.0,6.0,0.0,Somewhat Walkable,60,Not Transitable,0,Not Bikeable,0
90604,11516 DOUBLE EAGLE DR  WHITTIER CA  90604,234471.0,1251,1,3,3,1991,20178227010038,2016-07-15,unincorporated,condo,no,"(33.925368089999999, -118.02033958)",0.6691635455680399,0.6427798585101956,0.31,12.0,6.0,63.899574279785156,7.0,4.0,0.0,Somewhat Walkable,60,Not Transitable,0,Not Bikeable,0
90604,11320 EDDERTON AVE  WHITTIER CA  90604,438600.0,1144,1,3,2,1955,20178227011025,2016-07-22,unincorporated,house,no,"(33.92830214, -118.01746586)",0.6691635455680399,0.6427798585101956,0.19,12.0,6.0,65.66027069091797,7.0,4.0,0.0,Car-Dependent,47,Not Transitable,0,Not Bikeable,0
90604,14837 LIGHT ST  WHITTIER CA  90604,407383.0,1177,1,3,2,1962,20178227017039,2016-07-21,unincorporated,house,no,"(33.931432389999998, -118.01611676)",0.6691635455680399,0.6427798585101956,0.26,10.0,6.0,64.90677642822266,7.0,3.0,0.0,Car-Dependent,41,Not Transitable,0,Not Bikeable,0
90604,14925 HORNELL ST  WHITTIER CA  90604,142206.0,1641,1,3,2,1957,20178227029024,2016-07-21,unincorporated,house,no,"(33.930743540000002, -118.01280134)",0.6691635455680399,0.6427798585101956,0.42,9.0,5.0,66.8153076171875,9.0,3.0,0.0,Car-Dependent,49,Not Transitable,0,Not Bikeable,0
90604,11304 HENSHAW AVE  WHITTIER CA  90604,446000.0,1095,1,3,2,1955,20178227034044,2016-07-14,unincorporated,house,no,"(33.927786079999997, -118.01668223)",0.6691635455680399,0.6427798585101956,0.25,12.0,6.0,60.20610809326172,7.0,4.0,0.0,Car-Dependent,47,Not Transitable,0,Not Bikeable,0
90604,11309 ARROYO DR  WHITTIER CA  90604,97821.0,1957,1,4,3,1965,20178227034059,2016-07-13,unincorporated,house,no,"(33.927348600000002, -118.01668915)",0.6691635455680399,0.6427798585101956,0.27,12.0,6.0,57.295433044433594,7.0,4.0,0.0,Car-Dependent,49,Not Transitable,0,Not Bikeable,0
90604,15347 GOODHUE ST  WHITTIER CA  90604,502000.0,1382,1,4,2,1956,20178228004020,2016-07-12,unincorporated,house,no,"(33.93143147, -118.00188349)",0.6691635455680399,0.6427798585101956,0.29,8.0,5.0,66.56645202636719,6.0,3.0,0.0,Car-Dependent,34,Not Transitable,0,Not Bikeable,0
90604,15370 JENKINS DR  WHITTIER CA  90604,440109.0,1312,1,3,2,1961,20178228008065,2016-07-13,unincorporated,house,no,"(33.934482200000005, -118.00110340000001)",0.6691635455680399,0.6427798585101956,0.31,8.0,6.0,66.22129058837889,7.0,4.0,0.0,Car-Dependent,40,Not Transitable,0,Not Bikeable,0
90604,15043 FERNVIEW ST  WHITTIER CA  90604,555000.0,1533,1,3,2,1955,20178228023044,2016-07-01,unincorporated,house,yes,"(33.932890759999999, -118.01019801)",0.6691635455680399,0.6427798585101956,0.23,8.0,5.0,62.20977020263672,8.0,2.0,0.0,Car-Dependent,44,Not Transitable,0,Not Bikeable,0
90604,15070 FERNVIEW ST  WHITTIER CA  90604,507175.0,2343,1,4,3,1955,20178228025002,2016-07-29,unincorporated,house,yes,"(33.932648489999998, -118.00917873)",0.6691635455680399,0.6427798585101956,0.17,8.0,5.0,63.06344985961914,7.0,2.0,0.0,Car-Dependent,44,Not Transitable,0,Not Bikeable,0
90604,15067 LEFFINGWELL RD  WHITTIER CA  90604,3122714.0,19354,19,37,36,1969,20178228030027,2016-07-07,unincorporated,house,no,"(33.927732450000001, -118.00979859)",0.6691635455680399,0.6427798585101956,0.44,10.0,5.0,61.96160125732422,7.0,3.0,0.0,Somewhat Walkable,57,Not Transitable,0,Not Bikeable,0
90604,15141 MIDCREST DR  WHITTIER CA  90604,530000.0,1554,1,3,2,1960,20178228031037,2016-07-05,unincorporated,house,no,"(33.932163379999999, -118.00766794)",0.6691635455680399,0.6427798585101956,0.12,10.0,5.0,65.16706848144531,6.0,2.0,0.0,Car-Dependent,37,Not Transitable,0,Not Bikeable,0
90604,11224 GLADHILL RD  WHITTIER CA  90604,78115.0,1528,1,2,1,1954,20178228033058,2016-07-08,unincorporated,house,no,"(33.930198359999999, -118.00322241000001)",0.6691635455680399,0.6427798585101956,0.27,11.0,8.0,67.45148468017578,6.0,3.0,0.0,Car-Dependent,35,Not Transitable,0,Not Bikeable,0
90604,15506 GOODHUE ST  WHITTIER CA  90604,563580.0,2121,1,3,3,1973,20178229012025,2016-07-19,WHITTIER   ,house,yes,"(33.931388419999998, -117.99886305)",0.6691635455680399,0.6427798585101956,0.3,9.0,8.0,69.55571746826172,5.0,3.0,0.0,Car-Dependent,38,Not Transitable,0,Not Bikeable,0
90638,14910 HELLER PL  LA MIRADA CA  90638,412741.0,1399,1,3,1,1960,20178033002035,2016-07-27,LA MIRADA  ,house,no,"(33.91959568, -118.01395389)",0.5296965564268666,0.7674735765427889,0.14,12.0,8.0,58.17666244506836,5.0,5.0,0.0,Somewhat Walkable,66,Not Transitable,0,Not Bikeable,0
90638,14914 SPARROW DR  LA MIRADA CA  90638,62692.0,1071,1,3,2,1958,20178033012013,2016-07-13,LA MIRADA  ,house,no,"(33.923076369999997, -118.01282859)",0.5296965564268666,0.7674735765427889,0.33,10.0,8.0,60.10567855834961,5.0,5.0,0.0,Somewhat Walkable,58,Not Transitable,0,Not Bikeable,0
90638,14741 HENNING DR  LA MIRADA CA  90638,423550.0,1109,1,3,1,1955,20178033020022,2016-07-20,LA MIRADA  ,house,no,"(33.925288010000003, -118.01614099999999)",0.5296965564268666,0.7674735765427889,0.36,13.0,6.0,57.63444519042969,7.0,3.0,0.0,Somewhat Walkable,59,Not Transitable,0,Not Bikeable,0
90638,12222 BRISTOL DR  LA MIRADA CA  90638,623000.0,1945,1,3,3,1963,20178034003017,2016-07-12,LA MIRADA  ,house,no,"(33.919157759999997, -117.99957211)",0.5296965564268666,0.7674735765427889,0.11,12.0,8.0,71.3115005493164,3.0,5.0,0.0,Somewhat Walkable,58,Not Transitable,0,Not Bikeable,0
90638,15234 LAS FLORES AVE  LA MIRADA CA  90638,699000.0,2147,1,4,3,1954,20178034007032,2016-07-28,LA MIRADA  ,house,no,"(33.917561900000003, -118.00595786)",0.5296965564268666,0.7674735765427889,0.27,11.0,8.0,63.1640510559082,3.0,8.0,0.0,Somewhat Walkable,66,Not Transitable,0,Not Bikeable,0
90638,12003 LOS COYOTES AVE  LA MIRADA CA  90638,96458.0,1746,1,3,2,1961,20178034010021,2016-07-08,LA MIRADA  ,house,no,"(33.921947340000003, -118.00799197000001)",0.5296965564268666,0.7674735765427889,0.3,11.0,8.0,68.92755126953125,4.0,5.0,0.0,Somewhat Walkable,50,Not Transitable,0,Not Bikeable,0
90638,12030 BLUEFIELD AVE  LA MIRADA CA  90638,339530.0,1085,1,3,2,1956,20178034010029,2016-07-15,LA MIRADA  ,house,no,"(33.9210268, -118.00875062999999)",0.5296965564268666,0.7674735765427889,0.26,11.0,8.0,66.50144195556639,4.0,5.0,0.0,Car-Dependent,50,Not Transitable,0,Not Bikeable,0
90638,15451 LORETTA DR  LA MIRADA CA  90638,580000.0,1509,1,3,2,1961,20178034021079,2016-07-07,LA MIRADA  ,house,no,"(33.922155230000001, -118.00135237000001)",0.5296965564268666,0.7674735765427889,0.12,13.0,8.0,70.64347076416016,4.0,5.0,0.0,Car-Dependent,30,Not Transitable,0,Not Bikeable,0
90638,12025 PENFORD DR  LA MIRADA CA  90638,530515.0,1760,1,4,2,1963,20178034022050,2016-07-19,LA MIRADA  ,house,no,"(33.92277292, -117.99876725)",0.5296965564268666,0.7674735765427889,0.24,12.0,8.0,67.20731353759766,3.0,5.0,0.0,Car-Dependent,25,Not Transitable,0,Not Bikeable,0
90638,"12203 SANTA GERTRUDES AVE, UNIT  69  LA MIRADA CA  90638",480000.0,2016,1,4,3,1971,20178034030032,2016-07-18,LA MIRADA  ,pud,no,"(33.919765239999997, -117.99466665)",0.5296965564268666,0.7674735765427889,0.2,13.0,9.0,77.35054016113281,3.0,5.0,0.0,Somewhat Walkable,63,Not Transitable,0,Not Bikeable,0
90638,12607 BOGARDUS AVE  LA MIRADA CA  90638,254397.0,2239,1,3,3,1961,20178037009008,2016-07-13,LA MIRADA  ,house,yes,"(33.916906840000003, -117.98532505)",0.5296965564268666,0.7674735765427889,0.28,9.0,5.0,92.40739440917969,2.0,7.0,0.0,Car-Dependent,44,Not Transitable,0,Not Bikeable,0
90638,16349 SUMMERSHADE DR  LA MIRADA CA  90638,564400.0,1635,1,4,2,1961,20178037013003,2016-07-26,LA MIRADA  ,house,no,"(33.915962700000001, -117.98138582)",0.5296965564268666,0.7674735765427889,0.37,10.0,8.0,98.08629608154295,3.0,6.0,0.0,Car-Dependent,31,Not Transitable,0,Not Bikeable,0
90638,15914 LAKEFIELD DR  LA MIRADA CA  90638,406118.0,1419,1,3,2,1959,20178037016009,2016-07-07,LA MIRADA  ,house,no,"(33.913981739999997, -117.99080527)",0.5296965564268666,0.7674735765427889,0.1,11.0,5.0,84.67293548583984,1.0,8.0,0.0,Somewhat Walkable,53,Not Transitable,0,Not Bikeable,0
90638,15915 LAWNHILL DR  LA MIRADA CA  90638,592163.0,1968,1,3,3,1985,20178037017003,2016-07-18,LA MIRADA  ,house,no,"(33.913219349999999, -117.99165684)",0.5296965564268666,0.7674735765427889,0.17,13.0,5.0,80.95624542236328,2.0,8.0,0.0,Somewhat Walkable,53,Not Transitable,0,Not Bikeable,0
90638,15928 GLAZEBROOK DR  LA MIRADA CA  90638,290806.0,1494,1,3,2,1961,20178037020006,2016-07-07,LA MIRADA  ,house,no,"(33.911641299999992, -117.99200317)",0.5296965564268666,0.7674735765427889,0.17,11.0,5.0,78.36831665039062,2.0,7.0,0.0,Car-Dependent,49,Not Transitable,0,Not Bikeable,0
90638,16200 ALPINE PL  LA MIRADA CA  90638,876000.0,2917,1,4,3,1996,20178037022134,2016-07-28,LA MIRADA  ,pud,no,"(33.906838110000002, -117.98538625)",0.5296965564268666,0.7674735765427889,0.42,7.0,6.0,66.59514617919922,2.0,5.0,0.0,Car-Dependent,22,Not Transitable,0,Not Bikeable,0
90638,"13120 LA JOLLA CIR, UNIT  C  LA MIRADA CA  90638",86807.0,1081,1,2,2,1977,20178037026039,2016-07-19,LA MIRADA  ,condo,no,"(33.91008721, -117.99191883)",0.5296965564268666,0.7674735765427889,0.23,11.0,5.0,81.4114990234375,2.0,7.0,0.0,Car-Dependent,49,Not Transitable,0,Not Bikeable,0
90638,16203 PROMONTORY PL  LA MIRADA CA  90638,700000.0,2033,1,4,3,1991,20178037043009,2016-07-07,LA MIRADA  ,pud,no,"(33.912127519999999, -117.98519157)",0.5296965564268666,0.7674735765427889,0.34,9.0,5.0,95.77857208251952,2.0,6.0,0.0,Car-Dependent,19,Not Transitable,0,Not Bikeable,0
90638,16036 RANCH LN  LA MIRADA CA  90638,591493.0,1706,1,4,3,1990,20178037044024,2016-07-28,LA MIRADA  ,pud,no,"(33.908257899999995, -117.98607914)",0.5296965564268666,0.7674735765427889,0.51,10.0,5.0,79.70870208740234,2.0,6.0,0.0,Car-Dependent,14,Not Transitable,0,Not Bikeable,0
90638,13320 CLEARWATER DR  LA MIRADA CA  90638,646000.0,1683,1,3,3,1990,20178037045072,2016-07-27,LA MIRADA  ,pud,no,"(33.909677729999999, -117.98447233)",0.5296965564268666,0.7674735765427889,0.49,9.0,5.0,78.8478775024414,2.0,6.0,0.0,Car-Dependent,28,Not Transitable,0,Not Bikeable,0
90638,"13211 ROYALCREST CT, NO 196  LA MIRADA CA  90638",360000.0,975,1,1,1,1990,20178037046081,2016-07-22,LA MIRADA  ,condo,no,"(33.911534529999997, -117.97957552)",0.5296965564268666,0.7674735765427889,0.59,7.0,5.0,64.20726013183594,3.0,5.0,0.0,Car-Dependent,16,Not Transitable,0,Not Bikeable,0
90638,"13221 FLEMINGTON CT, NO 155  LA MIRADA CA  90638",390000.0,1051,1,2,2,1990,20178037047172,2016-07-21,LA MIRADA  ,condo,no,"(33.911026980000003, -117.97822159)",0.5296965564268666,0.7674735765427889,0.56,6.0,8.0,64.37784576416016,3.0,6.0,0.0,Car-Dependent,13,Not Transitable,0,Not Bikeable,0
90638,16314 DRIFTWOOD CT  LA MIRADA CA  90638,823000.0,2590,1,5,3,1998,20178037050007,2016-07-15,LA MIRADA  ,pud,no,"(33.906752339999997, -117.98233633)",0.5296965564268666,0.7674735765427889,0.3,5.0,6.0,59.22182846069336,2.0,5.0,0.0,Car-Dependent,27,Not Transitable,0,Not Bikeable,0
90638,16416 VISIONS DR  LA MIRADA CA  90638,656500.0,1803,1,4,3,1999,20178037052023,2016-07-12,LA MIRADA  ,pud,no,"(33.906923419999998, -117.98012978)",0.5296965564268666,0.7674735765427889,0.27,5.0,6.0,58.80180358886719,3.0,5.0,0.0,Car-Dependent,33,Not Transitable,0,Not Bikeable,0
90638,16451 VISIONS DR  LA MIRADA CA  90638,492918.0,1803,1,4,3,1999,20178037052028,2016-07-18,LA MIRADA  ,pud,no,"(33.906310150000003, -117.98021027)",0.5296965564268666,0.7674735765427889,0.22,4.0,6.0,58.62500381469727,3.0,5.0,0.0,Car-Dependent,23,Not Transitable,0,Not Bikeable,0
90638,14136 VISIONS DR  LA MIRADA CA  90638,645000.0,1956,1,4,3,1999,20178037054035,2016-07-05,LA MIRADA  ,pud,no,"(33.903433450000001, -117.98346418)",0.5296965564268666,0.7674735765427889,0.22,6.0,6.0,55.96902847290039,2.0,4.0,0.0,Car-Dependent,34,Not Transitable,0,Not Bikeable,0
90638,13819 MONTEREY LN  LA MIRADA CA  90638,767127.0,2740,1,5,3,2002,20178037057020,2016-07-21,LA MIRADA  ,pud,no,"(33.906004770000003, -117.97838242)",0.5296965564268666,0.7674735765427889,0.22,3.0,6.0,80.6763687133789,3.0,6.0,0.0,Car-Dependent,26,Not Transitable,0,Not Bikeable,0
90638,12627 OAKTHORN LN  LA MIRADA CA  90638,760000.0,2557,1,5,3,1974,20178038012041,2016-07-19,LA MIRADA  ,pud,no,"(33.916096080000003, -118.00078867000001)",0.5296965564268666,0.7674735765427889,0.25,12.0,5.0,68.47322845458984,2.0,7.0,0.0,Car-Dependent,44,Not Transitable,0,Not Bikeable,0
90638,13605 DALMATIAN AVE  LA MIRADA CA  90638,591000.0,1576,1,3,3,1958,20178038015021,2016-07-15,LA MIRADA  ,house,no,"(33.907930499999999, -118.01018594)",0.5296965564268666,0.7674735765427889,0.34,13.0,7.0,44.1673469543457,4.0,7.0,0.0,Car-Dependent,42,Not Transitable,0,Not Bikeable,0
90638,13357 FONSECA AVE  LA MIRADA CA  90638,690000.0,2503,1,5,3,1962,20178038017009,2016-07-26,LA MIRADA  ,house,yes,"(33.909234189999999, -118.01146365)",0.5296965564268666,0.7674735765427889,0.39,12.0,7.0,52.45236206054688,5.0,6.0,0.0,Somewhat Walkable,59,Not Transitable,0,Not Bikeable,0
90638,15245 GREENWORTH DR  LA MIRADA CA  90638,595000.0,1737,1,3,3,1961,20178038023014,2016-07-14,LA MIRADA  ,house,no,"(33.910456449999998, -118.00669771)",0.5296965564268666,0.7674735765427889,0.2,12.0,7.0,54.02458572387695,4.0,8.0,0.0,Car-Dependent,37,Not Transitable,0,Not Bikeable,0
90638,15238 GARDENHILL DR  LA MIRADA CA  90638,508000.0,1316,1,3,2,1959,20178038024040,2016-07-12,LA MIRADA  ,house,no,"(33.912016459999997, -118.00697400999999)",0.5296965564268666,0.7674735765427889,0.15,11.0,7.0,58.84143447875977,4.0,8.0,0.0,Car-Dependent,40,Not Transitable,0,Not Bikeable,0
90638,12618 OXFORD DR  LA MIRADA CA  90638,84031.0,1325,1,3,2,1974,20178038034010,2016-07-14,LA MIRADA  ,pud,no,"(33.91697259, -117.99831924)",0.5296965564268666,0.7674735765427889,0.12,12.0,5.0,75.54812622070312,2.0,8.0,0.0,Somewhat Walkable,63,Not Transitable,0,Not Bikeable,0
90638,15652 OLIVE BRANCH DR  LA MIRADA CA  90638,820000.0,1859,1,4,2,1974,20178038036024,2016-07-08,LA MIRADA  ,house,yes,"(33.911802950000002, -117.99697006)",0.5296965564268666,0.7674735765427889,0.09,13.0,5.0,73.3522720336914,3.0,7.0,0.0,Somewhat Walkable,51,Not Transitable,0,Not Bikeable,0
90638,14734 VALEDA DR  LA MIRADA CA  90638,187873.0,1582,1,3,2,1960,20178041005012,2016-07-11,LA MIRADA  ,house,no,"(33.912614939999997, -118.01831484)",0.5296965564268666,0.7674735765427889,0.23,12.0,8.0,53.26670837402344,5.0,6.0,0.0,Car-Dependent,43,Not Transitable,0,Not Bikeable,0
90638,13002 GABBETT DR  LA MIRADA CA  90638,575000.0,1500,1,3,2,1958,20178041007012,2016-07-14,LA MIRADA  ,house,yes,"(33.912924289999999, -118.01913365)",0.5296965564268666,0.7674735765427889,0.21,13.0,8.0,51.08015441894531,5.0,6.0,0.0,Somewhat Walkable,51,Not Transitable,0,Not Bikeable,0
90638,14739 GARDENHILL DR  LA MIRADA CA  90638,324944.0,1358,1,3,2,1956,20178041009015,2016-07-21,LA MIRADA  ,house,no,"(33.910947790000002, -118.01934065)",0.5296965564268666,0.7674735765427889,0.13,12.0,8.0,51.48548889160156,5.0,6.0,0.0,Car-Dependent,42,Not Transitable,0,Not Bikeable,0
90638,14831 GARDENHILL DR  LA MIRADA CA  90638,475000.0,1386,1,4,2,1957,20178041010013,2016-07-29,LA MIRADA  ,house,no,"(33.91155998, -118.01659214999999)",0.5296965564268666,0.7674735765427889,0.29,10.0,8.0,51.10241317749023,5.0,5.0,0.0,Car-Dependent,49,Not Transitable,0,Not Bikeable,0
90638,14808 RAGAN DR  LA MIRADA CA  90638,525000.0,1445,1,3,2,1958,20178041011012,2016-07-11,LA MIRADA  ,house,no,"(33.911849439999997, -118.01577517)",0.5296965564268666,0.7674735765427889,0.34,9.0,8.0,52.73691177368164,5.0,5.0,0.0,Somewhat Walkable,52,Not Transitable,0,Not Bikeable,0
90638,14755 GREENWORTH DR  LA MIRADA CA  90638,560000.0,1900,1,4,3,1959,20178041014025,2016-07-08,LA MIRADA  ,house,no,"(33.910110199999998, -118.01786527)",0.5296965564268666,0.7674735765427889,0.22,11.0,8.0,49.0147819519043,5.0,6.0,0.0,Car-Dependent,40,Not Transitable,0,Not Bikeable,0
90638,14245 MANSA DR  LA MIRADA CA  90638,77261.0,1255,1,3,2,1959,20178042017052,2016-07-01,LA MIRADA  ,house,no,"(33.906968450000001, -118.02744104)",0.5296965564268666,0.7674735765427889,0.24,7.0,6.0,33.057632446289055,6.0,5.0,0.0,Somewhat Walkable,56,Not Transitable,0,Not Bikeable,0
90638,13504 ESTERO RD  LA MIRADA CA  90638,359344.0,1739,1,3,2,1958,20178042020019,2016-07-29,LA MIRADA  ,house,no,"(33.907917529999999, -118.02523255)",0.5296965564268666,0.7674735765427889,0.25,8.0,6.0,41.010047912597656,6.0,7.0,0.0,Car-Dependent,45,Not Transitable,0,Not Bikeable,0
90638,14514 GARDENHILL DR  LA MIRADA CA  90638,141453.0,1562,1,3,2,1956,20178042021027,2016-07-12,LA MIRADA  ,house,no,"(33.910208949999998, -118.02266939)",0.5296965564268666,0.7674735765427889,0.07,13.0,8.0,45.12736892700195,6.0,6.0,0.0,Car-Dependent,32,Not Transitable,0,Not Bikeable,0
90638,14638 GREENWORTH DR  LA MIRADA CA  90638,553000.0,1392,1,3,2,1956,20178042024028,2016-07-25,LA MIRADA  ,house,no,"(33.909115669999998, -118.02091509)",0.5296965564268666,0.7674735765427889,0.12,11.0,8.0,47.44711303710938,5.0,6.0,0.0,Car-Dependent,24,Not Transitable,0,Not Bikeable,0
90638,14318 OSTEND DR  LA MIRADA CA  90638,550000.0,1290,1,3,2,1959,20178042029018,2016-07-19,LA MIRADA  ,house,yes,"(33.908973459999999, -118.02668401)",0.5296965564268666,0.7674735765427889,0.32,10.0,8.0,34.94988632202148,6.0,6.0,0.0,Car-Dependent,35,Not Transitable,0,Not Bikeable,0
90638,14313 OSTEND DR  LA MIRADA CA  90638,70371.0,1322,1,3,2,1959,20178042029021,2016-07-13,LA MIRADA  ,house,no,"(33.909364279999998, -118.02703243000001)",0.5296965564268666,0.7674735765427889,0.31,11.0,8.0,33.86328887939453,6.0,5.0,0.0,Car-Dependent,49,Not Transitable,0,Not Bikeable,0
90638,14025 RATLIFFE ST  LA MIRADA CA  90638,490000.0,1480,1,4,2,1966,20178044021027,2016-07-13,LA MIRADA,house,no,"(33.913498779999998, -118.03161167)",0.5296965564268666,0.7674735765427889,0.3,10.0,7.0,30.73303031921387,4.0,4.0,0.0,Somewhat Walkable,56,Not Transitable,0,Not Bikeable,0
90638,12823 RAMSEY DR  LA MIRADA CA  90638,470400.0,1110,1,4,2,1954,20178044024020,2016-07-20,LA MIRADA,house,no,"(33.914602819999999, -118.03767348)",0.5296965564268666,0.7674735765427889,0.38,9.0,7.0,32.55008697509766,4.0,6.0,0.0,Car-Dependent,44,Not Transitable,0,Not Bikeable,0
90638,12912 RAMSEY DR  LA MIRADA CA  90638,318209.0,1330,1,4,2,1960,20178044025008,2016-07-15,LA MIRADA,house,no,"(33.914167970000001, -118.03716519)",0.5296965564268666,0.7674735765427889,0.34,10.0,7.0,32.36954116821289,5.0,6.0,0.0,Car-Dependent,44,Not Transitable,0,Not Bikeable,0
90638,12802 EL MORO AVE  LA MIRADA CA  90638,389078.0,1145,1,4,3,1956,20178044027022,2016-07-29,LA MIRADA,house,no,"(33.915182200000004, -118.0354739)",0.5296965564268666,0.7674735765427889,0.33,10.0,7.0,32.75411605834961,4.0,3.0,0.0,Car-Dependent,31,Not Transitable,0,Not Bikeable,0
